target,target_curated,curation,curation_basic,note,count,ra,dec,e_ra,e_dec
CQ IND,nc,0,0,,3,322.7655296233333,-50.84795,0.0006021427965535,0.0005031898250131
ARCTURUS,nc,0,0,,3,213.90797296,19.175743333333333,8.001013186163263e-05,0.0002122105872303
HII1215,nc,0,0,,3,56.71821527333333,23.58178333333333,0.0008695536768547,0.0003234707611708
CL011-06,nc,0,0,,3,203.62156258666667,-15.037223333333335,0.001567193017631,0.0011844970803401
CL011-04,nc,0,0,,3,59.149078976666665,22.46821333333333,0.0007266122447568,0.000785260041856
CL009_10,nc,0,0,,3,184.7114763833333,-0.15599,0.0014908163311713,0.001367150320923
CL009-15,nc,0,0,,3,231.12406027333336,-16.304909999999996,0.0008072095124212,0.0019182283492834
CL007-04,nc,0,0,,3,58.51237425333333,15.135753333333334,0.001268308304209,0.0011603591398064
CL006-04,nc,0,0,,3,65.85531193999999,19.02571333333333,0.0008730522685385,0.0006815668223551
CL012-15,nc,0,0,,3,226.89330295666664,-18.054866666666666,0.0006496123824379,0.0001913983629316
CL041_10,nc,0,0,,3,185.18235101333332,-9.862006666666666,0.0015368474367992,0.0009263548636106
CL037_10,nc,0,0,,3,188.31373092,-9.625406666666668,0.0012354932704061,0.0003202082655595
OW_GEM,nc,0,0,,2,97.92147347,17.077795,0.0035121569557486,0.0013930003589375
CL029_10,nc,0,0,,3,183.79287666333332,-3.496843333333333,0.0011088521916954,0.0010000166665279
PKS0237-23,nc,0,0,,2,40.03520847,-23.15387,0.0004476410188968,0.0001555634918639
CL017-06,nc,0,0,,3,202.0691770333333,-13.379236666666666,0.0003491577019342,0.0006416645021602
CL016_06,nc,0,0,,3,203.54572203333336,-13.578336666666669,0.0011092445390636,4.932882862359067e-05
CL016-06,nc,0,0,,3,203.54621268,-13.577736666666668,0.0018131442774636,0.0015538768719986
PELS42_PLEI,nc,0,0,,2,56.43198958,25.595835,0.0002072247132974,0.0001909188309206
PELS27,nc,0,0,,2,55.51642138,22.86126,8.131727983463055e-05,1.4142135624451636e-05
CL015-10,nc,0,0,,3,183.7176956433333,1.9661866666666663,0.0007372133979038,0.0005601190349678
7566,nc,0,0,,3,254.62963027333333,-52.62361333333333,0.0025123398450415,0.0013229638443061
P1789,nc,0,0,,2,83.78592305500001,-6.03289,0.0015159591571225,0.0002687005768507
AI PHE,nc,0,0,,3,17.39417333,-46.26654666666667,0.0007675191593044,6.027713773560472e-05
GD-T2CEP-0178,nc,0,0,,3,102.24167601333332,-0.6267566666666666,0.0010379914519126,0.0004880915214725
AI_PHE,nc,0,0,,3,17.393057776666666,-46.26634666666666,0.0020553852031509,0.0015812758561826
CL025_10,nc,0,0,,3,187.36354999666665,-0.2556466666666666,0.0001515377617311,0.0007869138029882
HII1593,nc,0,0,,3,56.94585295666667,23.217306666666666,0.0004273827879501,0.0012478114173753
HII430,nc,0,0,,3,56.17948268333333,24.23342333333333,0.0015075494676584,0.0002532455988414
ASC01_E2_0014,nc,0,0,,2,259.103689025,-55.031,4.122432508635571e-06,7.07106781210021e-05
S SGE,nc,0,0,,2,299.00486444,16.630580000000002,0.0013725791150752,9.899494936613714e-05
S VUL,nc,0,0,,2,297.096327495,27.283195,0.0001960312129244,0.0005303300858886
RXCAE,nc,0,0,,2,67.72699361,-41.17303,0.0012480434687934,0.002786000717875
NOVASGR2005,nc,0,0,,3,274.2426826833333,-25.943023333333333,8.007619765826471e-05,0.000105039675043
0343_0836,nc,0,0,,3,226.99792472,4.256383333333333,0.0001994598864478,2.0816659994762145e-05
SERAM-1533-6651,nc,1002,0,2MASS,3,233.37334564333327,-66.86205,0.0197287383936365,0.0079911638701749
NOI-103959,nc,0,0,,3,323.59740333,-7.08819,0.0003533658864482,0.0007483982896825
X_ARI,nc,0,0,,3,47.12800768,10.444776666666668,0.0003755866356787,0.0006469415223442
PRZYBYLSKIS,nc,0,0,,3,174.4068137,-46.71037666666666,0.0019782579519049,0.0002720906711608
SAND1230,nc,0,0,,3,132.93712527333335,11.753246666666668,0.0009246944884324,0.0003259345537582
1RXS-J033-6331,nc,0,0,,3,52.95658370333333,-63.53199666666666,0.0006601988670348,0.00015502687939
RT_AUR,nc,0,0,,3,97.13737240333334,30.48991666666667,0.001126178784445,0.0009001296202929
2028_MP_DEL,nc,0,0,,3,307.11670295666664,11.721636666666669,0.0001217559347127,0.0001800925687894
NG2058-0248-11055,nc,0,0,,3,313.8174393466667,-1.9878333333333331,0.0007271085917833,0.0015951279990437
NG2331-3922-14038,nc,0,0,,3,351.70291435,-39.56068333333334,0.0002688739744091,0.0003347138080988
SERAM_0529+1152,nc,1002,0,2MASS,3,82.28805231,11.869663333333332,0.0018849503108325,0.0009846996157876
PROXIMA CENTAURI,nc,0,0,,3,217.38979537,-62.6772,0.0036922234914442,0.0015900943368206
LEHPM 3848,nc,0,0,,3,72.97670962666666,-53.83249666666666,0.0026349219067279,0.0034934844114966
NOI-101559,nc,0,0,,3,323.79746036666666,3.686873333333333,0.000442259536275,0.0009889556781439
SR-21,nc,0,0,,3,246.79253731000003,-24.31838,0.0032183461701543,0.0024965776575131
1SWASPJ155950.94-280342.3,nc,0,0,,3,239.96514129,-28.05896,0.0004676562991056,0.0003051229260474
HII3179,nc,0,0,,3,57.98184434666666,23.89963,0.0004780273572059,0.0003874274125568
ASC01_E2_0002,nc,0,0,,2,148.835454025,-45.42185,0.0011794894663526,0.0001272792206137
2840,nc,0,0,,3,254.78584897666667,-52.69977666666667,0.0029474495259011,0.0009456391136847
ASAS_093549,nc,0,0,,3,143.95647601666667,-48.40700999999999,0.0004648454016406,0.0003157530680776
CL055_10,nc,0,0,,3,190.89248935,0.45946,0.0014540818113472,0.0005483611948342
CL048_10,nc,0,0,,3,180.70956768333332,-2.7799666666666667,0.0021457219882589,0.0017796722544706
A042041,nc,0,0,,3,65.16798795666666,-1.7408433333333333,0.0007413001061921,0.0008696167738339
RZ VEL,nc,0,0,,2,129.25676555,-44.115405,0.0005197234841562,0.0017748380207788
G4_TARGET2,nc,0,0,,3,102.36621036666666,-4.230033333333334,0.0001155848209445,0.0001123981020004
E98,nc,0,0,,3,261.1962056433333,-49.90187666666666,0.0019111209914574,0.0004895235779145
0348_0288,nc,0,0,,2,229.953810965,7.13424,0.000315249416249,0.0001979898987322
0427_1536,nc,0,0,,2,265.75372694,5.789425,0.0002219466764739,0.0001202081528018
TR1,nc,0,0,,2,91.89594888,24.09196,4.242640687963527e-05,5.656854249403832e-05
NGC-3511-CORE,nc,0,0,,2,165.847709995,-23.08483,0.0001103864395952,0.0001131370849905
TR153,nc,0,0,,2,178.23212958,-62.282595,0.0014120498156111,0.000148492424046
SV VUL,nc,0,0,,2,297.87585208,27.456795,0.0002743998574913,0.000572756492762
SW VEL,nc,0,0,,2,130.91297444,-47.40454,0.0002694925364358,0.0002687005768532
AG-CAR,nc,0,0,,2,164.05262847,-60.45365,0.001458803716003,0.0013435028842563
G161-71,nc,0,0,,2,146.22547541,-12.34866,0.000673915188888,0.000212132034356
NA_STAR,nc,0,0,,2,81.11811137999999,-2.39885,0.0001308147545258,2.82842712476472e-05
A204649,nc,0,0,,2,311.70275097,7.550689999999999,0.0007623035365041,0.0027294321753806
FEIGE86,nc,0,0,,2,204.600769025,29.362865,0.0006094906900443,0.0002050609665438
SOI 148,nc,0,0,,2,76.338905555,-67.12087,0.000197205010208,0.0
EV_PSC,nc,0,0,,2,358.534048055,0.962745,0.0021044275625511,0.0008980256121068
NG0409-1941-21969,nc,0,0,,2,62.36079194,-20.744215,0.0001626345596742,0.0001202081528009
NG0509-3345-24243,nc,0,0,,2,77.90367652500001,-34.192495,0.0007854754257517,0.0009121677477287
FF_AQL,nc,0,0,,2,284.56028597,17.359555,3.672712618882485e-05,0.0002474873734134
NG1416,nc,0,0,,2,215.123248465,-31.202910000000003,0.0005863117297484,0.0002121320343542
NG2028,nc,0,0,,2,307.908807495,-26.49094,0.0005664703134746,9.8994949363625e-05
NG1947-4200-11647,nc,0,0,,2,297.93491694,-41.04957,0.0006576093065313,0.0011313708498983
NG1444,nc,0,0,,2,221.058798055,5.605065,0.0011074070010832,0.00030405591591
STD0545+0904,nc,0,0,,2,86.34572402500001,9.070340000000002,0.0002586808737713,0.0005656854249498
NG1416-3056-44433,nc,0,0,,2,212.73155791,-31.23833,0.0005501715021511,0.0002121320343542
ST PUP,nc,0,0,,2,102.235035555,-37.279395,0.0005719716042352,0.0013930003589375
G 268-143,nc,0,0,,2,19.076257495,-20.95153,2.749938271964793e-05,0.0002262741699799
NG0603-3056-27385,nc,0,0,,2,89.17942638,-30.994285,0.0003712310601252,0.0011667261889575
EUV-J1811-789,nc,0,0,,2,272.80654541,-78.99094,0.0199567171118663,0.0024465894629133
BA135-623,nc,0,0,,2,233.97856458,-62.58651,0.0023878571736568,0.0009050966799221
BBFH,nc,0,0,,2,61.00358055,-74.45226,0.0015803836559511,0.0008343860018037
B_A195530,nc,0,0,,3,298.87545194,-71.26142,0.006231431911156,0.0010678483038301
PELS140_PLEI,nc,0,0,,2,56.241894025,22.029755,0.0003706441614985,7.778174593134381e-05
PELS15_PLEI,nc,0,0,,2,54.589953050000005,22.49934,0.0005586143571363,0.0026728636328844
PELS17_PLEI,nc,0,0,,2,54.91862611,23.29357,0.0001838477631065,0.0002687005768507
E95,nc,0,0,,3,261.25445935,-49.90062666666668,0.0034033870796771,0.0017470069643054
PELS26_ARC,nc,0,0,,2,56.18450958,20.745315,0.0016709357503484,7.778174593134381e-05
PELS35_PLEI_ABI,nc,0,0,,2,55.59666111,21.47027,0.0002050609665413,2.8284271246391124e-05
CW_CET,nc,0,0,,3,20.876088053333334,-13.925553333333331,0.0015425231871953,4.041451884364845e-05
37CNC,nc,0,0,,3,129.5228302733333,9.574383333333332,0.0005702115369927,0.0003089228598429
DOAR-44,nc,0,0,,3,247.89290231,-24.458466666666663,0.0012023343216218,0.0013203913561279
DTARPS-6,nc,0,0,,3,89.28939305333334,-18.87071333333333,0.0006082293835681,0.000668904577149
52 AQR,nc,0,0,,3,336.32026536666666,1.378426666666667,8.211788741617044e-05,8.621678104249385e-05
50CNC,nc,0,0,,3,131.73478434666666,12.109706666666668,0.0007591964200769,0.0007216878364876
CL001-13,nc,0,0,,3,67.11284129,21.562626666666663,0.0014919111783631,0.0008236706461537
ET-CRU,nc,0,0,,3,192.61439471666665,-60.66553666666667,0.0004389286198577,4.932882862249535e-05
BP_PSC,nc,0,0,,3,350.60785527,-2.2306666666666666,0.0008759846438577,0.0001625833119769
BB SGR,nc,0,0,,3,282.7520437,-20.294856666666664,0.000777271647545,0.0009728994466708
BF_OPH,nc,0,0,,3,256.5231687,-26.58012666666667,0.0016450915518841,0.0007990828075562
A_V415,nc,0,0,,3,292.68521694,13.672433333333332,0.0006893656504051,0.0005001333155609
BPS22497,nc,0,0,,3,10.416119623333332,-26.315496666666665,0.0019447121014779,0.0010722095566314
C6_9596,nc,0,0,,3,208.90161397666665,-6.135459999999999,0.0006404723707018,0.001403281867623
C3_7743,nc,0,0,,3,338.3677337,-9.02288,0.0019145953273388,0.0013028814220796
C16_9382,nc,0,0,,3,140.44255638666667,18.467176666666667,0.000167419173437,0.0002375570106998
BNND,nc,0,0,,3,311.70772805,7.553096666666666,0.0017598508459573,0.0005650073745831
C02T002,nc,0,0,,3,245.44119435,-23.547036666666667,0.0013065471725509,0.0003061590000864
B_A010538,nc,0,0,,3,16.38518231,-80.06143333333334,0.0009836089031219,0.0008550048732746
C6_9181,nc,0,0,,3,201.73730536666667,-8.762076666666667,0.000895359060617,0.0012770408502994
BX DEL,nc,0,0,,3,305.3280287,18.43327333333333,0.000360299617129,0.0002900574655717
EG-CHA,nc,0,0,,3,129.25543435,-78.93879333333332,0.0023215056028637,0.0001563116544993
S815,nc,0,0,,6,132.72517341833336,11.939226666666665,0.0016949442099094,0.0014671832423614
N2808,nc,0,0,,3,138.00348509,-64.84119,0.00148170439739,0.0004413615298172
NOI-105872,nc,0,0,,3,84.98624295666667,-4.33672,0.0008590470054845,0.0015124814048442
TLS_5,nc,0,0,,2,102.004692495,-1.08355,0.0033253605573567,0.0005091168824541
SERAM_1104-0413,nc,1002,0,2MASS,2,166.169051525,-4.220325000000001,0.0005254156937585,0.0003464823227811
CL008-15,nc,0,0,,4,234.85765951,-20.2006425,0.0007161294827518,0.0024797362090896
TLS-2,nc,0,0,,2,102.194831525,-0.671895,0.0012325224749534,0.0007707463914933
TLS-1,nc,0,0,,2,101.40037194,-0.718615,0.0004128655073946,0.0004737615433949
OBJ911,nc,0,0,,2,132.793601525,11.76479,0.0062981647447071,0.0059679812332146
CL011_06,nc,0,0,,4,203.6210574975,-15.0370275,0.0003589064916685,0.0010301577549089
SERAM_0432-1520,nc,1002,0,2MASS,2,68.18447194,-15.334145,0.0005841550540733,0.0001909188309206
HE0515-4410,nc,0,0,,4,79.2863137475,-44.1820225,0.000918306323513,0.0013869000204295
CL017-07,nc,0,0,,4,296.22238354,-24.6484975,0.0005834991026048,0.0004205056480005
CL012_15,nc,0,0,,4,226.894486455,-18.051025000000003,0.0002466364549163,0.0006919296688749
CL018-14,nc,0,0,,4,155.0712712475,7.274065,0.0004493282916731,0.0003488552708499
SERAM_0300-3708,nc,1002,0,2MASS,2,45.19762208,-37.13206,0.0017946794370551,0.0001555634918601
CL024-06,nc,0,0,,4,204.4392938175,-11.191835,0.0012977614025154,0.0008717989064761
0302_0044,nc,0,0,,2,199.72816208,2.543245,6.22678231484226e-05,7.0710678117547895e-06
SR-9,nc,0,0,,4,246.919519995,-24.3677525,0.0028990496925337,0.0013532029904394
CL015-06,nc,0,0,,4,202.1312406875,-14.12589,0.001116916347847,0.0014691947908059
CL003-04,nc,0,0,,4,60.7904697875,16.3428775,0.000962211814327,0.0016157428632065
NN DEL,nc,0,0,,2,311.70370444,7.551769999999999,0.0022874904370908,0.0004242640687118
CL002-11,nc,0,0,,4,253.76979979,-28.71478,0.0012902914465837,0.0009373366524362
ASA01_E2_0047,nc,0,0,,2,243.12890944,-66.595675,0.0023908128800156,0.0001060660171714
NOI-101552,nc,0,0,,2,322.12346097,-16.960555,0.0005882704155487,0.0001202081528009
ASAS,nc,0,0,,2,291.70177347000003,-0.50112,1.1978388829391503e-05,7.071067811864696e-05
RY_SCO,nc,0,0,,4,267.7166122175,-33.706064999999995,0.0021386935382509,0.0025991344713197
CL021_14,nc,0,0,,4,161.15525048,6.3328325,0.0013076207556282,0.0007013023598986
CL005-04,nc,0,0,,4,52.3382685375,22.2992875,0.0020108881176831,0.0024011299423388
CL015-08,nc,0,0,,4,18.2804650675,2.47987,0.0003362391254612,0.000807093550959
HAT-P-20,nc,0,0,,4,111.91349333,24.3338475,0.0013617998890666,0.0017717105670325
SERAM_0042-7747,nc,1002,0,2MASS,2,10.581794995,-77.79101499999999,0.0065069592350386,0.0009828784258547
CL051_10,nc,0,0,,4,184.1676392325,-4.5612875,0.0021739321496187,0.0017105822595436
SAND1402,nc,0,0,,4,133.0485742325,11.5280125,0.0026132536931272,0.0019147562943277
A061016,nc,0,0,,4,92.5694497875,-33.357420000000005,0.0009803008960565,0.0022016054747986
G108-21,nc,0,0,,4,100.54637479,3.5798225,0.0005002255662538,0.0013317751311688
TT_WANG,nc,0,0,,4,36.99107729,-87.2508425,0.0764781812374344,0.0005609738555959
SERAM-1107-7738,nc,1002,0,2MASS,4,166.8348954825,-77.63358,0.011222140893784,0.0008947997913873
TX_VEL,nc,0,0,,4,138.4914710375,-54.83802,0.0028310872820044,0.0021587496381007
UX_NOR,nc,0,0,,4,246.9386724975,-56.7855975,0.0048254086886236,0.001082508660474
ASAS175621-2738.0,nc,0,0,,2,269.088927495,-27.631835,0.0001960312129244,0.0002050609665438
DTARPS-7,nc,0,0,,4,106.001567495,-35.18463,0.0003439923218525,0.0013913302986707
TWHYDRA,nc,0,0,,4,165.4639374975,-34.70424,0.0004625668011212,0.0015333840571342
DTARPS-4,nc,0,0,,4,109.667543745,-20.89326,0.0003952953040119,0.0011993053545007
DTARPS-3,nc,0,0,,4,171.469078745,-22.4927775,0.0001788833442075,0.0016744227861153
DTARPS-1,nc,0,0,,4,108.71592444,-21.6189025,0.0004401206101301,0.0013081125079034
ASAS183406-1519.1,nc,0,0,,2,278.52209111,-15.31754,1.4142135608122672e-05,4.24264068714708e-05
FM DEL,nc,0,0,,4,308.43354194,16.267677499999998,0.0013498749234732,0.0015541423143767
O LEO,nc,0,0,,2,178.91703096999998,15.64227,0.0004751333305531,0.0014566399692444
FM_AQL,nc,0,0,,4,287.316229025,10.5526525,0.0011625848073242,0.0019179394324801
FN AQL,nc,0,0,,4,288.19833326,3.5575725,0.0007031305169998,0.0010555054081656
U_NOR,nc,0,0,,4,235.586679995,-55.3142225,0.0013894521525166,0.0029473985704907
SERAM-J033-6331,nc,1002,0,2MASS,2,52.959960965,-63.532025,0.0041053417634162,0.0001060660171739
U_SGR,nc,0,0,,4,277.97182346750003,-19.1239825,0.0013317710321917,0.0018046121466924
S1271,nc,0,0,,4,132.89117583,11.8251625,0.0031657937189939,0.0029295662363804
GW_ERI,nc,0,0,,4,62.901737565,-20.35667,0.0004857531686962,0.0023600988679861
CL009_15,nc,0,0,,4,231.1267907625,-16.3066725,0.0006642538362339,0.0007869508667423
GW-ORI,nc,0,0,,4,82.2884749225,11.8702825,0.0011517456232018,0.0003339036787262
CL011-07,nc,0,0,,4,285.64023326,-22.9299425,0.0005349179536478,0.0006750987582084
CL005_07,nc,0,0,,4,289.3797980525,-29.0495,0.0022966474672145,0.0001770122406297
P1455,nc,0,0,,3,83.60930295666667,-5.36908,0.0019063659269479,0.0015077135006361
RY VEL,nc,0,0,,2,155.171579025,-55.323285,0.0014819756051953,0.0010253048327168
OBJ851,nc,0,0,,3,132.85332101333333,11.761073333333334,0.0050900847776952,0.0018390849173793
AP_ARI,nc,0,0,,2,44.42610847,23.959255,0.0050296929609855,0.0013222896808202
10LEP,nc,0,0,,3,82.78299638666668,-20.865260000000003,0.0002331150566355,0.0004179712908822
SERAM_0545+0904,nc,1002,0,2MASS,3,86.34630333,9.070366666666668,0.002396369464401,0.0002081665999466
S989,nc,0,0,,3,132.83891397666665,11.766803333333334,0.0042292915132577,0.002506179030583
SERAM_0654-2355,nc,1002,0,2MASS,3,103.55762305333332,-23.92619,0.0005268859265843,0.0002022374841616
QSO-B0515-4414,nc,0,0,,2,79.28346554999999,-44.177725,5.303300858070299e-05,2.1213203434793345e-05
TEST1,nc,0,0,,3,180.00025870333334,29.999996666666664,3.785226589575448e-05,5.773502693216056e-06
SERAM_2304-3424,nc,1002,0,2MASS,3,346.0901553666667,-34.41289666666666,0.0003414920948366,0.0004178915329779
SGR16,nc,0,0,,3,13.335666013333332,-5.496096666666666,0.0025609834642636,0.0020496178505601
RX-GRU,nc,0,0,,2,344.56695541,-41.83126,0.0006554455597526,0.0002687005768482
RR17,nc,0,0,,3,100.46532962666669,-1.3334533333333332,0.0043149194261888,0.0009650043177795
NG0518-3633-32157,nc,0,0,,3,80.64720666,-37.56790333333333,0.0007677424674329,0.0006960124519961
NOI-105438,nc,0,0,,3,315.68279472,-33.59168333333333,0.1391545029934261,0.0467584605534975
WZ SGR,nc,0,0,,3,274.2503399966667,-19.074193333333337,0.001361414262154,0.0013019344581556
S1316,nc,0,0,,2,132.92913443999998,11.94534,0.0055429252049035,0.0002545584412275
S1479,nc,0,0,,2,132.99508791,11.91546,0.0043076520845948,0.0036345288552987
S1592,nc,0,0,,2,133.075224025,11.73851,0.0050289080724462,0.0031395541084674
SAND1074,nc,0,0,,2,132.80041791,11.874625,0.001745181962384,0.0001484924240485
NOI-104919,nc,0,0,,3,210.86092832666668,-32.44408333333333,0.0002501768966934,0.0003066485501915
TERZAN3-1-3584,nc,0,0,,2,247.18003194,-35.3238,0.0008669977665573,0.0002262741699811
VW_RET,nc,0,0,,3,66.39512230999999,-60.75859666666667,0.0004639540109798,0.0003585154575965
NG0549-3345-27705,nc,0,0,,3,86.52345462333334,-34.01882333333333,0.0001835171584159,0.000481905938265
SERAM_0331-6331,nc,1002,0,2MASS,3,52.951654626666674,-63.5316,0.0002989057010701,0.000115325625945
NOI-104351,nc,0,0,,3,79.00516898000001,-31.41168,0.001189352479796,0.0015309800782506
NOI-104047,nc,0,0,,3,321.67563074000003,-8.527383333333333,0.1141649166688784,0.0530498353751762
SERAM-1556-4219,nc,1002,0,2MASS,3,239.17786897666667,-42.32275333333333,0.0004991724227529,0.000852897023875
NEWVAR,nc,0,0,,3,148.42908907333333,-45.72126,2.7912255979310106e-05,0.0001493318452303
TEST_LORENZO,nc,0,0,,2,37.459475555,-0.88218,0.0006638954857885,0.0016546298679765
WOLF359,nc,0,0,,3,164.10006768333332,7.000176666666666,0.0003043946465272,0.0025485747651059
S_SGE,nc,0,0,,3,299.00321231000004,16.63298,0.0014629381295563,0.001981009843488
S731,nc,0,0,,3,132.74555064666666,11.660423333333332,0.0024759740011945,0.0007663115119399
M17,nc,0,0,,3,343.99635527333334,17.80669,0.0005395627831355,0.000947259204231
PELS70,nc,0,0,,3,58.22008231,24.713773333333336,0.0026884057960667,0.0003066485501895
PELS18_PLEI,nc,0,0,,3,54.79993833,24.46638333333333,8.13781070051544e-05,0.0021968234643092
STD1157-7921,nc,0,0,,3,179.32448166333333,-79.35391333333332,0.0066535472631444,0.0023028750146971
TT AQL,nc,0,0,,3,287.05898972,1.30006,0.000995497162055,0.001448827111839
M59,nc,0,0,,3,303.46818833333333,13.387569999999998,0.0005928181283812,0.0004348562981025
MK22,nc,0,0,,3,276.37676462666667,-12.69093,0.0030638965802733,0.0022005226651863
GU PSC,nc,0,0,,2,18.143669995,17.059755000000003,0.0001598839142939,0.0002899137802843
NOI-103952,nc,0,0,,2,332.759611525,-27.297355,0.0008267280353578,0.0015061374439281
TR162,nc,0,0,,3,202.75317731,-63.97684999999999,0.002699238016732,0.0013052585950652
S MUS,nc,0,0,,3,183.19629601666665,-70.15364,0.0040726221648349,0.0006823488843645
R_MUS,nc,0,0,,3,190.51872203666667,-69.40984666666667,0.0014830628253823,0.0001386842937525
OZ_NOR,nc,0,0,,3,247.21169472,-44.81378,0.0019492724146011,0.0015670354175934
NOI-104018,nc,0,0,,2,331.359496525,-34.142045,0.0008337991031719,0.0007990306627356
NOI-104527,nc,0,0,,2,87.59303402500001,-34.185615,0.0001824689048897,3.535533906050105e-05
NOI-104541,nc,0,0,,2,94.355938055,-33.260940000000005,0.0001528128464798,0.0018526197667064
TIO175,nc,0,0,,3,124.53527074,-68.31365,0.0035456966537873,0.0003567912554978
SV HV 2261,nc,0,0,,3,74.65724138666667,-70.11198999999999,0.0077565417154173,0.0002645751311071
TLS_7,nc,0,0,,3,101.3666099,-1.2343933333333337,0.0010207582089856,0.0006395571384429
RS PUP,nc,0,0,,2,123.26769694,-34.579335,0.0002007334730366,0.0022698127676057
SAND1592,nc,0,0,,2,133.079819025,11.73798,0.0024153565563765,0.0022485995641735
SAND1583,nc,0,0,,2,133.08894888,11.649965,0.0037759502115288,0.0011950104602052
STEF124815,nc,0,0,,3,192.06085703333332,18.27617,0.0003436815497405,8.185352771909797e-05
J1914+09,nc,1001,0,2MASS,3,288.5868189766666,9.33914,0.0008201361497903,0.0014155211054579
SS-LEP,nc,0,0,,3,91.24758666333332,-16.48403666666667,7.752150044779335e-05,8.621678104315058e-05
